PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
06463,8679790,0.017882,0.261561,9.309500,-0.130805,-0.087637,0.526605
06464,8679815,-0.019171,0.251619,9.357209,-0.128177,-0.079100,0.537498
06465,8679840,-0.039482,0.222234,9.354704,-0.132504,-0.074627,0.546245
06466,8679865,-0.000442,0.213818,9.361350,-0.130074,-0.069796,0.552566
06467,8679890,-0.004129,0.175503,9.398370,-0.129928,-0.064197,0.559143
06468,8679915,0.019160,0.046276,9.333617,-0.129773,-0.057712,0.564691
06469,8679940,0.016283,-0.004270,9.319209,-0.130215,-0.045142,0.570246
06470,8679965,0.048996,-0.093260,9.260470,-0.132127,-0.038742,0.572514
06471,8679990,0.073398,-0.123825,9.250403,-0.134808,-0.033572,0.579665
06472,8680015,0.139284,-0.242982,9.140231,-0.136051,-0.027800,0.578545
06473,8680040,0.208756,-0.317514,9.020033,-0.133465,-0.015861,0.581528
06474,8680065,0.158942,-0.325378,8.999459,-0.134549,-0.003004,0.582365
06475,8680090,0.240977,-0.407588,8.950357,-0.136519,0.006702,0.588033
06476,8680115,0.273749,-0.431565,8.950021,-0.139941,0.016644,0.590076
06477,8680140,0.292286,-0.461397,8.959100,-0.143257,0.022001,0.592717
06478,8680165,0.314291,-0.507483,8.964914,-0.141761,0.029726,0.591583
06479,8680190,0.368806,-0.488389,9.002999,-0.144209,0.042453,0.591663
06480,8680215,0.409331,-0.493928,9.027726,-0.146009,0.048807,0.592127
06481,8680240,0.387228,-0.485625,9.083449,-0.143799,0.055384,0.595490
06482,8680265,0.326121,-0.361104,9.225808,-0.139664,0.062420,0.598552
06483,8680290,0.337386,-0.334411,9.322709,-0.136137,0.064456,0.602212
06484,8680315,0.227072,-0.250641,9.462548,-0.131838,0.064474,0.607102
06485,8680340,0.142680,-0.168445,9.576734,-0.130501,0.066143,0.610679
06486,8680365,0.011323,-0.112509,9.707172,-0.128824,0.065740,0.618396
06487,8680390,-0.088694,-0.065033,9.799893,-0.121729,0.058439,0.622102
06488,8680415,-0.172203,-0.029568,9.868129,-0.113711,0.055636,0.630044
06489,8680440,-0.285962,0.004342,9.932238,-0.108446,0.052433,0.639816
06490,8680465,-0.383925,-0.062239,9.947129,-0.100613,0.041991,0.645882
06491,8680490,-0.462465,-0.122906,9.943165,-0.086123,0.036464,0.653190
06492,8680515,-0.557731,-0.182012,9.942253,-0.077549,0.031980,0.659569
06493,8680540,-0.639016,-0.283606,9.956153,-0.060375,0.023761,0.664140
06494,8680565,-0.761650,-0.335911,9.949166,-0.041273,0.025434,0.661133
06495,8680590,-1.032777,-0.399513,9.957256,-0.027405,0.015437,0.656013
06496,8680615,-1.593837,-0.362353,9.944153,-0.012828,-0.003022,0.628489
06497,8680640,-1.831945,-0.250501,9.877836,-0.004505,-0.026198,0.599197
06498,8680665,-1.734156,-0.246848,9.712508,0.001081,-0.056261,0.570589
06499,8680690,-1.438226,-0.240612,9.490234,0.002304,-0.069210,0.554838
06500,8680715,-0.954138,-0.188081,9.218343,0.000974,-0.066282,0.556579
06501,8680740,-0.094492,-0.132905,8.652214,0.005855,-0.025925,0.581386
06502,8680765,0.480616,0.088932,8.374131,-0.006592,0.058054,0.635425
06503,8680790,0.852731,0.105957,8.316346,-0.014433,0.150885,0.704535
06504,8680815,1.073599,0.166429,8.241879,-0.019328,0.253856,0.764942
06505,8680840,-0.262454,-0.186796,11.617290,-0.033848,0.163152,0.792238
06506,8680865,0.970724,-0.556879,9.402296,-0.061360,0.013370,0.764685
06507,8680890,1.039731,-0.279887,9.113998,-0.043304,0.025865,0.763457
06508,8680915,0.844308,-0.382934,9.206637,-0.078514,0.020779,0.756488
06509,8680940,0.149029,-0.445625,9.405883,-0.081390,0.030906,0.730104
06510,8680965,0.007951,0.088076,9.111702,-0.103670,0.033180,0.717992
06511,8680990,0.090261,-0.147345,9.204632,-0.115317,0.032399,0.721196
06512,8681015,0.062961,-0.091452,9.479918,-0.117451,0.037831,0.720994
06513,8681040,-0.192098,0.124875,9.685175,-0.141253,0.025593,0.729474
06514,8681065,-0.050645,-0.286240,9.717771,-0.140774,0.014160,0.735151
06515,8681090,-0.096045,-0.095422,9.863168,-0.141180,0.009232,0.740159
06516,8681115,-0.168563,-0.011919,9.982679,-0.153832,0.003091,0.745701
06517,8681140,-0.306443,-0.178710,9.952251,-0.154671,-0.007397,0.752228
06518,8681165,-0.346260,-0.212244,9.914796,-0.151771,-0.019601,0.755518
06519,8681190,-0.357453,-0.202318,9.994479,-0.150929,-0.021677,0.759497
06520,8681215,-0.542174,-0.323307,9.988910,-0.149293,-0.027649,0.763985
06521,8681240,-0.614512,-0.344746,9.849540,-0.144286,-0.039490,0.770589
06522,8681265,-0.579208,-0.338810,9.781763,-0.142752,-0.046745,0.773762
06523,8681290,-0.620755,-0.450688,9.667572,-0.137110,-0.049257,0.776135
06524,8681315,-0.696267,-0.508837,9.543620,-0.127320,-0.050543,0.782008
06525,8681340,-0.750812,-0.563129,9.552206,-0.128230,-0.059454,0.783769
06526,8681365,-0.709248,-0.682588,9.519715,-0.119886,-0.055905,0.780531
06527,8681390,-0.668209,-0.722283,9.414231,-0.115615,-0.052290,0.780156
06528,8681415,-0.668125,-0.810438,9.311202,-0.109708,-0.051110,0.780312
06529,8681440,-0.614777,-0.919621,9.216401,-0.101143,-0.053917,0.781796
06530,8681465,-0.616811,-0.911560,9.230071,-0.094737,-0.054544,0.781540
06531,8681490,-0.589849,-0.965921,9.262874,-0.092067,-0.056238,0.777803
06532,8681515,-0.503521,-0.985194,9.279753,-0.085267,-0.055071,0.774680
06533,8681540,-0.428813,-0.962900,9.325918,-0.076202,-0.053485,0.770318
06534,8681565,-0.365486,-0.985064,9.338958,-0.074084,-0.057289,0.767512
06535,8681590,-0.339367,-0.961588,9.402626,-0.065906,-0.057600,0.763660
06536,8681615,-0.257794,-0.891775,9.432770,-0.060697,-0.064427,0.760061
06537,8681640,-0.117884,-0.833728,9.441488,-0.062101,-0.065815,0.755119
06538,8681665,-0.001423,-0.746875,9.493485,-0.060768,-0.064124,0.756620
06539,8681690,0.025293,-0.710800,9.589566,-0.063868,-0.063583,0.754871
06540,8681715,0.177562,-0.731571,9.656783,-0.065722,-0.067949,0.754321
06541,8681740,0.128969,-0.643327,9.879409,-0.063707,-0.063205,0.753880
06542,8681765,0.173860,-0.684410,10.080409,-0.065085,-0.072145,0.750876
06543,8681790,0.242933,-0.697741,10.280317,-0.060935,-0.081147,0.749748
06544,8681815,0.277823,-0.629890,10.408327,-0.056033,-0.087030,0.750073
06545,8681088,NaN,NaN,NaN,NaN,NaN,NaN
06546,8681840,0.298283,-0.599565,10.493107,-0.054234,-0.095490,0.753256
06547,8681865,0.317990,-0.567262,10.536075,-0.047329,-0.095667,0.753149
06548,8681890,0.275062,-0.555472,10.571489,-0.040245,-0.099148,0.756937
06549,8681915,0.224118,-0.486619,10.629886,-0.038481,-0.108354,0.753839
06550,8681940,0.214084,-0.514944,10.590380,-0.037533,-0.113063,0.758455
06551,8681965,0.183015,-0.481294,10.588958,-0.030074,-0.119486,0.758724
06552,8681990,0.158369,-0.436728,10.564718,-0.026017,-0.124362,0.761170
06553,8682015,0.034616,-0.290012,10.691224,-0.022534,-0.129299,0.763219
06554,8682040,0.003755,-0.293431,10.824027,-0.025150,-0.143158,0.763659
06555,8682065,-0.003863,-0.341779,10.853905,-0.014865,-0.150518,0.763241
06556,8682090,-0.040095,-0.293396,10.881620,-0.008060,-0.159726,0.769823
06557,8682115,0.016290,-0.280189,10.725637,-0.002453,-0.164530,0.767873
06558,8682140,0.011600,-0.205693,10.621882,0.010788,-0.164984,0.772379
06559,8682165,-0.104011,-0.199895,10.592867,0.011707,-0.170286,0.774811
06560,8682190,-0.187723,-0.231979,10.612774,0.015163,-0.182876,0.774144
06561,8682215,-0.078767,-0.251628,10.566189,0.021098,-0.188686,0.775860
06562,8682240,-0.080390,-0.303526,10.426575,0.027227,-0.189430,0.776572
06563,8682265,-0.092905,-0.418288,10.298553,0.031269,-0.191361,0.777031
06564,8682290,-0.078867,-0.456356,10.235424,0.040569,-0.195101,0.777788
06565,8682315,-0.051379,-0.529306,10.226746,0.045089,-0.196749,0.774076
06566,8682340,-0.035717,-0.652671,10.228636,0.049389,-0.198330,0.771707
06567,8682365,-0.091593,-0.742864,10.138874,0.056929,-0.200056,0.770534
06568,8682390,-0.049094,-0.808332,10.083113,0.068211,-0.199434,0.768153
06569,8682415,0.012092,-0.771419,10.107352,0.078847,-0.194539,0.763471
06570,8682440,-0.032574,-0.733129,10.047211,0.083470,-0.199658,0.764746
06571,8682465,0.058434,-0.718351,9.994528,0.092476,-0.203775,0.766210
06572,8682490,0.090942,-0.640898,9.996113,0.098034,-0.200421,0.763058
06573,8682515,0.181500,-0.673953,10.008972,0.102102,-0.199406,0.762124
06574,8682540,0.253510,-0.658952,10.045455,0.105573,-0.205523,0.759091
06575,8682565,0.286373,-0.630110,10.093632,0.110858,-0.205062,0.761417
06576,8682590,0.332028,-0.652137,10.135019,0.117467,-0.203148,0.750797
06577,8682615,0.377786,-0.639413,10.144762,0.123955,-0.202625,0.753495
06578,8682640,0.405460,-0.634901,10.142520,0.132100,-0.201756,0.751894
06579,8682665,0.426942,-0.629327,10.160426,0.138623,-0.198977,0.749650
06580,8682690,0.442668,-0.611067,10.140679,0.143673,-0.203072,0.751924
06581,8682715,0.496339,-0.602596,10.090192,0.143326,-0.199902,0.752264
06582,8682740,0.552399,-0.575236,10.022894,0.147317,-0.201401,0.746933
06583,8682765,0.628633,-0.593769,9.938338,0.144006,-0.193861,0.745683
06584,8682790,0.630358,-0.540081,9.889504,0.144544,-0.189522,0.744779
06585,8682815,0.576413,-0.488129,9.781335,0.140003,-0.188367,0.743822
06586,8682840,0.618189,-0.444226,9.683016,0.133782,-0.185335,0.744698
06587,8682865,0.627879,-0.373791,9.582108,0.126507,-0.174722,0.744624
06588,8682890,0.620288,-0.427210,9.479785,0.115760,-0.171733,0.739429
06589,8682915,0.627089,-0.453126,9.397481,0.105151,-0.169711,0.739991
06590,8682940,0.635328,-0.412095,9.328741,0.095911,-0.160466,0.734999
06591,8682965,0.615385,-0.420415,9.247973,0.082587,-0.146885,0.729819
06592,8682990,0.578608,-0.440128,9.136710,0.072505,-0.140664,0.727575
06593,8683015,0.530078,-0.475099,9.058448,0.056634,-0.128549,0.721055
06594,8683040,0.475899,-0.526419,9.006624,0.040912,-0.117569,0.720329
06595,8683065,0.469950,-0.556856,9.002837,0.034580,-0.107987,0.713944
06596,8683090,0.408311,-0.581494,9.096705,0.021929,-0.103314,0.704850
06597,8683115,0.360530,-0.700891,9.210149,0.011713,-0.093889,0.697156
06598,8683140,0.377677,-0.808879,9.172598,0.008128,-0.086056,0.695288
06599,8683165,0.311550,-0.831059,9.214235,0.006438,-0.077334,0.689212
06600,8683190,0.161860,-0.854217,9.375470,0.006648,-0.067392,0.674529
06601,8683215,0.086062,-0.841934,9.510637,0.007578,-0.066957,0.672013
06602,8683240,0.081929,-0.760811,9.547764,0.012219,-0.059672,0.664330
06603,8683265,0.063609,-0.737005,9.501346,0.013957,-0.059110,0.659724
06604,8683290,0.053081,-0.686250,9.463821,0.016915,-0.060326,0.655115
06605,8683315,0.141764,-0.583289,9.492545,0.020025,-0.054471,0.656634
06606,8683340,0.222162,-0.533908,9.539152,0.022093,-0.049670,0.668181
06607,8683365,0.280646,-0.532463,9.559700,0.017525,-0.041714,0.672500
06608,8683390,0.337157,-0.579372,9.579274,0.020526,-0.043564,0.675082
06609,8683415,0.440372,-0.626907,9.598992,0.022428,-0.035512,0.679598
06610,8683440,0.566496,-0.664472,9.673447,0.022292,-0.034143,0.682221
06611,8683465,0.633546,-0.736866,9.674358,0.024136,-0.027949,0.681862
06612,8683490,0.752004,-0.781987,9.640426,0.021114,-0.027652,0.674514
06613,8683515,0.845402,-0.769325,9.636663,0.021135,-0.020942,0.665737
06614,8683540,1.282249,-0.548593,9.555450,0.018760,-0.013357,0.670312
06615,8683565,1.489773,-0.466847,9.630427,0.009892,-0.010857,0.690772
06616,8683590,1.559196,-0.586828,9.560935,0.008816,-0.007465,0.694495
06617,8683615,1.537522,-0.675799,9.534265,0.005295,-0.001614,0.690693
06618,8683640,1.519517,-0.807444,9.535079,0.000165,0.002610,0.674521
06619,8683665,1.379325,-0.943474,9.597357,-0.003849,0.007280,0.652603
06620,8683690,1.215218,-1.042217,9.603442,-0.006148,0.014111,0.622233
06621,8683715,0.906616,-0.892760,9.602346,-0.008552,0.020804,0.605103
06622,8683740,0.579225,-0.576395,9.581626,-0.006700,0.024355,0.605575
06623,8683765,0.592682,-0.648607,9.524179,-0.017770,0.019456,0.599966
06624,8683790,0.636584,-0.775830,9.478747,-0.015527,0.033126,0.597441
06625,8683815,0.566249,-0.750411,9.535719,-0.025570,0.034725,0.596155
06626,8683840,0.508167,-0.914406,9.503666,-0.028519,0.037491,0.589783
06627,8683865,0.589808,-1.031463,9.464900,-0.029348,0.040358,0.585548
06628,8683890,0.582820,-0.973675,9.475349,-0.030386,0.048430,0.581922
06629,8683915,0.528415,-0.993544,9.549849,-0.034548,0.053326,0.575344
06630,8683940,0.496903,-1.100793,9.583244,-0.035167,0.054462,0.572112
06631,8683965,0.556381,-1.163292,9.618202,-0.032483,0.055657,0.568285
06632,8683990,0.538809,-1.196679,9.658477,-0.030603,0.064414,0.559575
06633,8684015,0.549168,-1.254893,9.683071,-0.021477,0.063982,0.558435
06634,8684040,0.560304,-1.237376,9.661742,-0.017801,0.067595,0.553621
06635,8684065,0.560149,-1.163346,9.679410,-0.017962,0.067420,0.548262
06636,8684090,0.603968,-1.150521,9.658883,-0.019640,0.066521,0.548113
06637,8684115,0.623389,-1.128651,9.654417,-0.012457,0.071356,0.542126
06638,8684140,0.621579,-1.069649,9.702433,-0.015260,0.072601,0.538277
06639,8684165,0.651401,-1.075460,9.752792,-0.013247,0.072601,0.534367
06640,8684190,0.694483,-1.071004,9.782410,-0.013296,0.075135,0.529977
06641,8684215,0.701297,-1.007428,9.832809,-0.013681,0.070804,0.530099
06642,8684240,0.717061,-1.020613,9.891343,-0.013278,0.071805,0.524155
06643,8684265,0.717082,-1.020515,9.951069,-0.013061,0.073729,0.522342
06644,8683588,NaN,NaN,NaN,NaN,NaN,NaN
06645,8684290,0.726598,-0.990666,10.009001,-0.010717,0.065125,0.521774
06646,8684315,0.735438,-0.978437,10.034801,-0.008765,0.064481,0.517804
06647,8684340,0.757242,-0.943833,10.059883,-0.008920,0.063398,0.516040
06648,8684365,0.789589,-0.937680,10.057735,-0.009301,0.058862,0.512549
06649,8684390,0.826971,-0.941712,10.060690,-0.005773,0.051253,0.512018
06650,8684415,0.856156,-0.921711,10.058304,-0.006559,0.048535,0.509616
06651,8684440,0.783945,-0.924571,10.184248,-0.010288,0.043888,0.506526
06652,8684465,0.772757,-0.984285,10.230143,-0.002874,0.036000,0.502207
06653,8684490,0.775808,-0.948242,10.340601,0.000420,0.030178,0.500754
06654,8684515,0.685607,-0.966039,10.451934,-0.001254,0.026073,0.498787
06655,8684540,0.692631,-1.031640,10.385350,0.006967,0.020770,0.492724
06656,8684565,0.688600,-0.957316,10.381583,0.013077,0.013282,0.493949
06657,8684590,0.642357,-1.010659,10.357743,0.015525,0.012132,0.490891
06658,8684615,0.605805,-1.076534,10.300647,0.021390,0.007302,0.492100
06659,8684640,0.583218,-1.052817,10.176863,0.025482,0.005855,0.488042
06660,8684665,0.548612,-1.110578,10.038364,0.026502,-0.001375,0.485230
06661,8684690,0.549101,-1.163820,9.905884,0.030110,0.001555,0.478976
06662,8684715,0.500966,-1.190598,9.793068,0.033814,-0.002082,0.481037
06663,8684740,0.457382,-1.219097,9.711191,0.030950,-0.004441,0.473773
06664,8684765,0.446483,-1.277985,9.627339,0.028638,-0.002678,0.470182
06665,8684790,0.448597,-1.319230,9.525394,0.028753,-0.001001,0.462421
06666,8684815,0.421675,-1.348221,9.444073,0.029778,0.002048,0.461837
06667,8684840,0.430479,-1.390803,9.358153,0.030047,0.008904,0.453215
06668,8684865,0.441618,-1.401865,9.307245,0.024461,0.014573,0.449973
06669,8684890,0.442971,-1.405526,9.197329,0.021442,0.015802,0.445404
06670,8684915,0.480113,-1.423278,9.136550,0.015716,0.020213,0.440916
06671,8684940,0.505069,-1.404728,9.115424,0.012126,0.025900,0.427570
06672,8684965,0.504537,-1.398583,9.096860,0.003082,0.027179,0.425968
06673,8684990,0.566405,-1.439809,9.138745,-0.003153,0.032535,0.419408
06674,8685015,0.565867,-1.396389,9.200079,-0.009440,0.032324,0.412884
06675,8685040,0.596359,-1.396617,9.223082,-0.013472,0.034814,0.410344
06676,8685065,0.616059,-1.401408,9.284187,-0.017336,0.039684,0.398584
06677,8685090,0.611872,-1.367463,9.364544,-0.024131,0.036471,0.395166
06678,8685115,0.612567,-1.359392,9.442507,-0.025190,0.038876,0.390639
06679,8685140,0.638618,-1.307245,9.503825,-0.028042,0.036369,0.383648
06680,8685165,0.646280,-1.301305,9.555917,-0.029404,0.035941,0.381977
06681,8685190,0.637620,-1.252003,9.656172,-0.030088,0.034774,0.376279
06682,8685215,0.646777,-1.232144,9.732222,-0.031592,0.029343,0.375264
06683,8685240,0.675747,-1.197184,9.777549,-0.030249,0.029368,0.367882
06684,8685265,0.651147,-1.148844,9.837620,-0.035505,0.024287,0.371581
06685,8685290,0.638895,-1.187343,9.861248,-0.029927,0.017308,0.367529
06686,8685315,0.641757,-1.194063,9.906068,-0.027660,0.009513,0.364560
06687,8685340,0.614853,-1.183867,9.902920,-0.027548,0.009152,0.361688
06688,8685365,0.619527,-1.236910,9.897175,-0.021276,-0.000554,0.361346
06689,8685390,0.562132,-1.137438,9.834152,-0.025491,-0.009151,0.355277
06690,8685415,0.652959,-1.168757,9.653518,-0.028031,-0.011058,0.351479
06691,8685440,0.681687,-1.052677,9.477469,-0.033970,-0.006980,0.352170
06692,8685465,0.649975,-1.076499,9.226069,-0.042583,-0.005873,0.352903
06693,8685490,0.612042,-1.028742,8.983139,-0.051314,-0.002247,0.355134
06694,8685515,0.634074,-1.047172,8.700435,-0.059077,-0.002573,0.349510
06695,8685540,0.679016,-1.062384,8.582323,-0.066976,0.012194,0.350372
06696,8685565,0.630005,-1.063985,8.519501,-0.069927,0.020569,0.349323
06697,8685590,0.598613,-1.038491,8.460092,-0.073569,0.030593,0.344846
06698,8685615,0.519835,-0.918632,8.454181,-0.082755,0.037656,0.350071
06699,8685640,0.547866,-0.967581,8.430647,-0.090511,0.053591,0.358019
06700,8685665,0.551568,-1.035877,8.486191,-0.099225,0.070822,0.369291
06701,8685690,0.467814,-1.122722,8.559795,-0.107925,0.088327,0.404695
06702,8685715,0.365432,-1.250838,8.694177,-0.114867,0.090889,0.446174
06703,8685740,0.346524,-1.318115,8.885560,-0.121930,0.100594,0.490321
06704,8685765,0.390884,-1.345850,9.054284,-0.128509,0.110162,0.536812
06705,8685790,0.401488,-1.345998,9.197956,-0.131013,0.116193,0.572106
06706,8685815,0.459898,-1.360639,9.373009,-0.131881,0.119355,0.601063
06707,8685840,0.503435,-1.328782,9.553683,-0.125451,0.122704,0.616791
06708,8685865,0.538679,-1.303168,9.753571,-0.117716,0.122529,0.622477
06709,8685890,0.589467,-1.177195,9.913709,-0.107701,0.120922,0.618141
06710,8685915,0.587297,-1.048088,10.122110,-0.100532,0.116465,0.604067
06711,8685940,0.583727,-1.006553,10.261114,-0.096212,0.110643,0.591359
06712,8685965,0.539694,-0.930633,10.339033,-0.090745,0.102342,0.577218
06713,8685990,0.524768,-0.829975,10.367917,-0.081593,0.091108,0.555068
06714,8686015,0.415541,-0.724438,10.380957,-0.076686,0.082988,0.521063
06715,8686040,0.252517,-0.587569,10.388680,-0.069867,0.073326,0.479171
06716,8686065,0.298876,-0.524617,10.417707,-0.062856,0.064979,0.427609
06717,8686090,0.327251,-0.612189,10.393739,-0.057846,0.051119,0.381307
06718,8686115,0.480131,-0.622099,10.457784,-0.056145,0.042508,0.354200
06719,8686140,0.554670,-0.587985,10.480621,-0.056411,0.029112,0.339355
06720,8686165,0.564814,-0.652018,10.485972,-0.056149,0.015881,0.329667
06721,8686190,0.667448,-0.629148,10.474649,-0.052628,0.009858,0.327367
06722,8686215,0.652583,-0.665456,10.409179,-0.047769,0.007848,0.326543
06723,8686240,0.670961,-0.774560,10.353529,-0.040327,0.002897,0.327466
06724,8686265,0.718705,-0.844247,10.146723,-0.024484,0.013039,0.325220
06725,8686290,0.755998,-0.681269,9.986974,-0.030178,0.028154,0.319638
06726,8686315,0.737944,0.152380,10.719545,-0.118206,0.060376,0.317688
06727,8686340,0.507120,0.232283,10.817771,-0.243655,0.082157,0.306021
06728,8686365,0.265552,-0.023640,10.820365,-0.349690,0.098085,0.296281
06729,8686390,0.092007,-0.552262,10.614421,-0.401029,0.128969,0.284369
06730,8686415,-0.319421,-0.647617,9.917435,-0.426218,0.134998,0.275097
06731,8686440,-0.570604,-1.071171,9.555470,-0.397541,0.143432,0.267721
06732,8686465,-0.848807,-1.211926,9.465174,-0.332032,0.130049,0.267973
06733,8686490,-0.784091,-1.293689,9.324917,-0.267908,0.109322,0.261398
06734,8686515,-0.719004,-1.344460,9.594892,-0.195754,0.087429,0.258713
06735,8686540,-0.483705,-1.419582,9.624963,-0.123151,0.064931,0.259533
06736,8686565,-0.147956,-1.636044,9.700443,-0.054327,0.034765,0.257284
06737,8686590,0.260657,-1.730827,9.759087,0.006527,0.013755,0.255869
06738,8686615,0.581503,-1.695502,9.794805,0.055555,-0.000848,0.263583
06739,8686640,0.816722,-1.640992,9.930480,0.092833,-0.011435,0.269180
06740,8686665,0.952807,-1.579364,10.058272,0.114607,-0.019747,0.275225
06741,8686690,0.936818,-1.382774,10.217725,0.115790,-0.019273,0.280186
06742,8686715,0.806589,-1.184447,10.236805,0.106303,-0.020424,0.292066
06743,8686740,0.608293,-1.089290,10.100703,0.083718,-0.018200,0.296836
06744,8686765,0.255782,-1.004860,9.971677,0.067043,-0.007141,0.293074
06745,8686790,0.048244,-1.040071,9.796118,0.054475,-0.000113,0.284874
